6.489205;1.003;;;;;;
7.016935;1.004;;;;7,012788;;7.012788
7.01795;1.006;;;;7,016935;;7.016935
7.020379;1.006;;;;7,01795;;"7.01795;"
7.023182;1.002;;;;7,020379;;7.020379
7.026225;1.008;;;;7,023182;;7.023182
7.028277;1.004;;;;7,026225;;7.026225
7.030275;1.004;;;;7,028277;;7.028277
7.033469;1.005;;;;7,030275;;7.030275
7.035043;1.008;;;;7,033469;;7.033469
7.038075;1.002;;;;7,035043;;7.035043
7.041595;1.007;;;;7,038075;;7.038075
7.043052;1.003;;;;7,041595;;7.041595
7.045402;1.005;;;;7,043052;;7.043052
7.048276;1.007;;;;7,045402;;7.045402
7.049912;1.002;;;;7,048276;;7.048276
7.052522;1.002;;;;7,049912;;7.049912
7.055032;1.005;;;;7,052522;;7.052522
7.057968;1.002;;;;7,055032;;7.055032
7.060209;1.002;;;;7,057968;;7.057968
7.062275;1.002;;;;7,060209;;7.060209
7.064605;1.005;;;;7,062275;;7.062275
7.067303;1.004;;;;7,064605;;7.064605
7.069981;1.004;;;;7,067303;;7.067303
7.07208;1.001;;;;7,069981;;7.069981
7.074935;1.008;;;;7,07208;;"7.07208;"
7.077504;1.003;;;;7,074935;;7.074935
7.079954;1.006;;;;7,077504;;7.077504
7.082413;1.003;;;;7,079954;;7.079954
7.084847;1.005;;;;7,082413;;7.082413
7.087481;1.004;;;;7,084847;;7.084847
7.089652;1.003;;;;7,087481;;7.087481
7.093044;0.998;;;;7,089652;;7.089652
7.094851;1.007;;;;7,093044;;7.093044
7.098152;1.005;;;;7,094851;;7.094851
7.09971;1.003;;;;7,098152;;7.098152
7.102568;1.003;;;;7,09971;;"7.09971;"
7.104762;1.003;;;;7,102568;;7.102568
7.116736;0.999;;;;7,104762;;7.104762
7.11802;1.007;;;;7,116736;;7.116736
7.118569;1.001;;;;7,11802;;"7.11802;"
7.119078;1.004;;;;7,118569;;7.118569
7.119572;1.006;;;;7,119078;;7.119078
7.12007;1.004;;;;7,119572;;7.119572
7.122246;1.003;;;;7,12007;;"7.12007;"
7.129732;1.002;;;;7,122246;;7.122246
7.131424;1.002;;;;7,129732;;7.129732
7.132076;1.006;;;;7,131424;;7.131424
7.132614;1.003;;;;7,132076;;7.132076
7.134856;1.004;;;;7,132614;;7.132614
7.137299;0.999;;;;7,134856;;7.134856
7.139904;1.007;;;;7,137299;;7.137299
7.142508;1.004;;;;7,139904;;7.139904
7.144867;1.003;;;;7,142508;;7.142508
7.147116;1.002;;;;7,144867;;7.144867
7.149948;1.005;;;;7,147116;;7.147116
7.152038;1.001;;;;7,149948;;7.149948
7.154489;1.003;;;;7,152038;;7.152038
7.158486;1.003;;;;7,154489;;7.154489
7.159842;1.007;;;;7,158486;;7.158486
7.162034;1.003;;;;7,159842;;7.159842
7.164454;1.003;;;;7,162034;;7.162034
7.167382;1.002;;;;7,164454;;7.164454
7.169531;1.004;;;;7,167382;;7.167382
7.172032;1.002;;;;7,169531;;7.169531
7.176127;1.003;;;;7,172032;;7.172032
7.177476;1.003;;;;7,176127;;7.176127
7.179297;1.006;;;;7,177476;;7.177476
7.182669;1.003;;;;7,179297;;7.179297
7.184958;1.001;;;;7,182669;;7.182669
7.186867;1.001;;;;7,184958;;7.184958
7.189737;1.005;;;;7,186867;;7.186867
7.193556;1.003;;;;7,189737;;7.189737
7.195102;1;;;;7,193556;;7.193556
7.197331;1.004;;;;7,195102;;7.195102
7.199573;1.005;;;;7,197331;;7.197331
7.202044;1;;;;7,199573;;7.199573
7.204527;1.001;;;;7,202044;;7.202044
7.20674;1.004;;;;7,204527;;7.204527
7.218415;1.003;;;;7,20674;;"7.20674;"
7.219708;1.001;;;;7,218415;;7.218415
7.220357;1.004;;;;7,219708;;7.219708
7.220929;1.004;;;;7,220357;;7.220357
7.221486;1.002;;;;7,220929;;7.220929
7.222085;1.001;;;;7,221486;;7.221486
7.223934;1.003;;;;7,222085;;7.222085
7.231361;1.003;;;;7,223934;;7.223934
7.232588;1.002;;;;7,231361;;7.231361
7.233259;1.005;;;;7,232588;;7.232588
7.23383;1.004;;;;7,233259;;7.233259
7.23677;1.007;;;;7,23383;;"7.23383;"
7.238917;1.003;;;;7,23677;;"7.23677;"
7.242615;1.002;;;;7,238917;;7.238917
7.244115;1.005;;;;7,242615;;7.242615
7.246678;1.004;;;;7,244115;;7.244115
7.24894;1.004;;;;7,246678;;7.246678
7.252347;1.001;;;;7,24894;;"7.24894;"
7.254242;1.001;;;;7,252347;;7.252347
7.25631;1.007;;;;7,254242;;7.254242
7.259108;1.002;;;;7,25631;;"7.25631;"
7.261367;1.005;;;;7,259108;;7.259108
7.263882;1.006;;;;7,261367;;7.261367
7.266175;1.003;;;;7,263882;;7.263882
7.26913;1.007;;;;7,266175;;7.266175
7.271473;1.004;;;;7,26913;;"7.26913;"
7.273846;1.003;;;;7,271473;;7.271473
7.276727;1.005;;;;7,273846;;7.273846
7.279622;1.004;;;;7,276727;;7.276727
7.281797;1.002;;;;7,279622;;7.279622
7.283999;1.003;;;;7,281797;;7.281797
7.286748;1.005;;;;7,283999;;7.283999
7.288661;1.004;;;;7,286748;;7.286748
7.292579;1.003;;;;7,288661;;7.288661
7.294156;1.001;;;;7,292579;;7.292579
7.296327;1.004;;;;7,294156;;7.294156
7.299534;1;;;;7,296327;;7.296327
7.301306;1.005;;;;7,299534;;7.299534
7.303977;1.001;;;;7,301306;;7.301306
7.30605;1.004;;;;7,303977;;7.303977
7.316469;1.007;;;;7,30605;;"7.30605;"
7.317821;1.001;;;;7,316469;;7.316469
7.318385;1.003;;;;7,317821;;7.317821
7.318811;1.008;;;;7,318385;;7.318385
7.319252;1.006;;;;7,318811;;7.318811
7.321203;1.003;;;;7,319252;;7.319252
7.32352;1.004;;;;7,321203;;7.321203
7.33058;1.004;;;;7,32352;;"7.32352;"
7.332231;1.008;;;;7,33058;;"7.33058;"
7.332947;1.003;;;;7,332231;;7.332231
7.333855;1.004;;;;7,332947;;7.332947
7.33602;1.002;;;;7,333855;;7.333855
7.338996;1.004;;;;7,33602;;"7.33602;"
7.340894;1.002;;;;7,338996;;7.338996
7.344575;1.006;;;;7,340894;;7.340894
7.346411;1.01;;;;7,344575;;7.344575
7.349365;1.004;;;;7,346411;;7.346411
7.351108;1.003;;;;7,349365;;7.349365
7.353371;0.999;;;;7,351108;;7.351108
7.35589;1.003;;;;7,353371;;7.353371
7.35869;1.002;;;;7,35589;;"7.35589;"
7.361071;1.004;;;;7,35869;;"7.35869;"
7.363693;1.003;;;;7,361071;;7.361071
7.365553;1.002;;;;7,363693;;7.363693
7.36849;1.007;;;;7,365553;;7.365553
7.370831;1.002;;;;7,36849;;"7.36849;"
7.373021;1.004;;;;7,370831;;7.370831
7.375939;1.002;;;;7,373021;;7.373021
7.378483;1.002;;;;7,375939;;7.375939
7.380751;1.005;;;;7,378483;;7.378483
7.383818;1.002;;;;7,380751;;7.380751
7.385427;1.002;;;;7,383818;;7.383818
7.388148;1.006;;;;7,385427;;7.385427
7.39085;1.005;;;;7,388148;;7.388148
7.393608;1.003;;;;7,39085;;"7.39085;"
7.395818;1.002;;;;7,393608;;7.393608
7.398063;1;;;;7,395818;;7.395818
7.400663;1.004;;;;7,398063;;7.398063
7.4032;0.999;;;;7,400663;;7.400663
7.405391;1.002;;;;7,4032;;"7.4032;0"
7.408931;1.004;;;;7,405391;;7.405391
7.410699;1.003;;;;7,408931;;7.408931
7.413116;1.005;;;;7,410699;;7.410699
7.415333;1.002;;;;7,413116;;7.413116
7.418067;1.003;;;;7,415333;;7.415333
7.420305;1.003;;;;7,418067;;7.418067
7.422845;1.006;;;;7,420305;;7.420305
7.425497;1.005;;;;7,422845;;7.422845
7.428223;1.005;;;;7,425497;;7.425497
7.430378;1.004;;;;7,428223;;7.428223
7.433307;1.006;;;;7,430378;;7.430378
7.435289;1.004;;;;7,433307;;7.433307
7.437973;1.005;;;;7,435289;;7.435289
7.451376;1.004;;;;7,437973;;7.437973
7.452563;1.004;;;;7,451376;;7.451376
7.453232;1.006;;;;7,452563;;7.452563
7.453695;1.004;;;;7,453232;;7.453232
7.454013;1.003;;;;7,453695;;7.453695
7.454314;1.003;;;;7,454013;;7.454013
7.455347;1.003;;;;7,454314;;7.454314
7.459598;1.005;;;;7,455347;;7.455347
7.460906;1.003;;;;7,459598;;7.459598
7.462698;1.001;;;;7,460906;;7.460906
7.465887;1.004;;;;7,462698;;7.462698
7.467404;1.004;;;;7,465887;;7.465887
7.47061;1.004;;;;7,467404;;7.467404
7.472948;1.004;;;;7,47061;;"7.47061;"
7.475036;1.007;;;;7,472948;;7.472948
7.478206;1.003;;;;7,475036;;7.475036
7.479877;1.001;;;;7,478206;;7.478206
7.484473;1.006;;;;7,479877;;7.479877
7.485378;1.004;;;;7,484473;;7.484473
7.487857;1.003;;;;7,485378;;7.485378
7.490664;1.002;;;;7,487857;;7.487857
7.493484;1.005;;;;7,490664;;7.490664
7.495249;1.003;;;;7,493484;;7.493484
7.497477;1.004;;;;7,495249;;7.495249
7.50123;1.002;;;;7,497477;;7.497477
7.502565;1.003;;;;7,50123;;"7.50123;"
7.505021;1.005;;;;7,502565;;7.502565
7.508343;1.001;;;;7,505021;;7.505021
7.510403;1.003;;;;7,508343;;7.508343
7.51291;1.002;;;;7,510403;;7.510403
7.515488;1.003;;;;7,51291;;"7.51291;"
7.518556;1.005;;;;7,515488;;7.515488
7.520964;1.005;;;;7,518556;;7.518556
7.521972;1.004;;;;7,520964;;7.520964
7.525473;1.004;;;;7,521972;;7.521972
7.527363;1.001;;;;7,525473;;7.525473
7.530084;1.003;;;;7,527363;;7.527363
7.532469;1.006;;;;7,530084;;7.530084
7.535347;1.005;;;;7,532469;;7.532469
7.537051;1.006;;;;7,535347;;7.535347
7.53968;1;;;;7,537051;;7.537051
7.543306;1;;;;7,53968;;"7.53968;"
7.54485;1.004;;;;7,543306;;7.543306
7.54735;1.004;;;;7,54485;;"7.54485;"
7.550232;1;;;;7,54735;;"7.54735;"
7.552979;1.007;;;;7,550232;;7.550232
7.554684;1.002;;;;7,552979;;7.552979
7.55785;1.004;;;;7,554684;;7.554684
7.560277;1.005;;;;7,55785;;"7.55785;"
7.562541;1.004;;;;7,560277;;7.560277
7.564434;1.001;;;;7,562541;;7.562541
7.567815;1.003;;;;7,564434;;7.564434
7.569757;1.003;;;;7,567815;;7.567815
7.571868;1.006;;;;7,569757;;7.569757
7.579004;1.008;;;;7,571868;;7.571868
7.579728;1.005;;;;7,579004;;7.579004
7.580092;1.002;;;;7,579728;;7.579728
7.583092;1.003;;;;7,580092;;7.580092
7.584888;1.004;;;;7,583092;;7.583092
7.586824;1.001;;;;7,584888;;7.584888
7.592599;1.003;;;;7,586824;;7.586824
7.594343;1.005;;;;7,592599;;7.592599
7.595196;1.002;;;;7,594343;;7.594343
7.597793;1.002;;;;7,595196;;7.595196
7.599153;1.004;;;;7,597793;;7.597793
7.602374;1.003;;;;7,599153;;7.599153
7.604907;1;;;;7,602374;;7.602374
7.606785;1.002;;;;7,604907;;7.604907
7.609856;1.003;;;;7,606785;;7.606785
7.612061;1.002;;;;7,609856;;7.609856
7.614518;1.005;;;;7,612061;;7.612061
7.617013;1.003;;;;7,614518;;7.614518
7.620052;1.005;;;;7,617013;;7.617013
7.622094;1.002;;;;7,620052;;7.620052
7.62627;1.002;;;;7,622094;;7.622094
7.628075;1.005;;;;7,62627;;"7.62627;"
7.629464;1.003;;;;7,628075;;7.628075
7.632373;1.002;;;;7,629464;;7.629464
7.634402;1.004;;;;7,632373;;7.632373
7.636762;1.003;;;;7,634402;;7.634402
7.639075;1.001;;;;7,636762;;7.636762
7.641794;1.006;;;;7,639075;;7.639075
7.64473;1.003;;;;7,641794;;7.641794
7.646507;1.003;;;;7,64473;;"7.64473;"
7.649476;1.004;;;;7,646507;;7.646507
7.651341;1.001;;;;7,649476;;7.649476
7.654049;1.003;;;;7,651341;;7.651341
7.656467;1.005;;;;7,654049;;7.654049
7.659815;1.005;;;;7,656467;;7.656467
7.661202;1.003;;;;7,659815;;7.659815
7.664156;1.006;;;;7,661202;;7.661202
7.666812;1.002;;;;7,664156;;7.664156
7.668948;1.003;;;;7,666812;;7.666812
7.671578;1.005;;;;7,668948;;7.668948
7.67399;1.004;;;;7,671578;;7.671578
7.676606;1.006;;;;7,67399;;"7.67399;"
7.679467;1;;;;7,676606;;7.676606
7.681344;1.008;;;;7,679467;;7.679467
7.683955;1.002;;;;7,681344;;7.681344
7.686041;1.004;;;;7,683955;;7.683955
7.688822;1.008;;;;7,686041;;7.686041
7.698963;1.003;;;;7,688822;;7.688822
7.700095;1.004;;;;7,698963;;7.698963
7.700617;1.005;;;;7,700095;;7.700095
7.700978;1.003;;;;7,700617;;7.700617
7.701336;1.004;;;;7,700978;;7.700978
7.703755;1.003;;;;7,701336;;7.701336
7.706487;1.005;;;;7,703755;;7.703755
7.709402;1.003;;;;7,706487;;7.706487
7.711462;1.004;;;;7,709402;;7.709402
7.714815;1.005;;;;7,711462;;7.711462
7.715995;1.006;;;;7,714815;;7.714815
7.718529;1.003;;;;7,715995;;7.715995
7.721165;1.007;;;;7,718529;;7.718529
7.723433;1.002;;;;7,721165;;7.721165
7.726128;1.004;;;;7,723433;;7.723433
7.728755;1.003;;;;7,726128;;7.726128
7.73112;1.004;;;;7,728755;;7.728755
7.733592;1.001;;;;7,73112;;"7.73112;"
7.735856;1.004;;;;7,733592;;7.733592
7.739053;1.003;;;;7,735856;;7.735856
7.741738;1.002;;;;7,739053;;7.739053
7.744159;1.008;;;;7,741738;;7.741738
7.746509;1.004;;;;7,744159;;7.744159
7.748583;1.002;;;;7,746509;;7.746509
7.75132;1.009;;;;7,748583;;7.748583
7.755095;1.002;;;;7,75132;;"7.75132;"
7.755893;1.005;;;;7,755095;;7.755095
7.758523;1.006;;;;7,755893;;7.755893
7.761137;1.004;;;;7,758523;;7.758523
7.763527;1.006;;;;7,761137;;7.761137
7.765699;1.005;;;;7,763527;;7.763527
7.768228;1.003;;;;7,765699;;7.765699
7.770861;1.006;;;;7,768228;;7.768228
7.773165;1.005;;;;7,770861;;7.770861
7.775799;1;;;;7,773165;;7.773165
7.778505;1.003;;;;7,775799;;7.775799
7.780923;1.002;;;;7,778505;;7.778505
7.783519;1;;;;7,780923;;7.780923
7.785582;1.006;;;;7,783519;;7.783519
7.788648;1.004;;;;7,785582;;7.785582
7.796385;1;;;;7,788648;;7.788648
7.797275;1.006;;;;7,796385;;7.796385
7.797704;1.003;;;;7,797275;;7.797275
7.798071;1.003;;;;7,797704;;7.797704
7.800664;1.004;;;;7,798071;;7.798071
7.802963;1.005;;;;7,800664;;7.800664
7.805559;1.004;;;;7,802963;;7.802963
7.808454;1.001;;;;7,805559;;7.805559
7.810559;1.005;;;;7,808454;;7.808454
7.813057;1.003;;;;7,810559;;7.810559
7.815371;1.002;;;;7,813057;;7.813057
7.818364;1.003;;;;7,815371;;7.815371
7.820244;1.004;;;;7,818364;;7.818364
7.822629;1.004;;;;7,820244;;7.820244
7.825285;1.006;;;;7,822629;;7.822629
7.828002;1.004;;;;7,825285;;7.825285
7.830924;1.006;;;;7,828002;;7.828002
7.833033;1.001;;;;7,830924;;7.830924
7.835416;1.007;;;;7,833033;;7.833033
7.837897;1.006;;;;7,835416;;7.835416
7.842318;1;;;;7,837897;;7.837897
7.843826;1.006;;;;7,842318;;7.842318
7.846568;1.001;;;;7,843826;;7.843826
7.847689;1.005;;;;7,846568;;7.846568
7.850538;1.002;;;;7,847689;;7.847689
7.853186;1.006;;;;7,850538;;7.850538
7.855201;1;;;;7,853186;;7.853186
7.859078;1.003;;;;7,855201;;7.855201
7.860311;1.004;;;;7,859078;;7.859078
7.863943;1.002;;;;7,860311;;7.860311
7.86509;1.002;;;;7,863943;;7.863943
7.867974;1.001;;;;7,86509;;"7.86509;"
7.869924;1.004;;;;7,867974;;7.867974
7.872999;1.003;;;;7,869924;;7.869924
7.875446;1.005;;;;7,872999;;7.872999
7.877601;1.001;;;;7,875446;;7.875446
7.880386;1.002;;;;7,877601;;7.877601
7.88337;1.006;;;;7,880386;;7.880386
7.885385;1.002;;;;7,88337;;"7.88337;"
7.88751;1.006;;;;7,885385;;7.885385
7.890296;1.002;;;;7,88751;;"7.88751;"
7.892801;1.003;;;;7,890296;;7.890296
7.895109;1.004;;;;7,892801;;7.892801
7.897389;1;;;;7,895109;;7.895109
7.90093;1.006;;;;7,897389;;7.897389
7.902224;1.002;;;;7,90093;;"7.90093;"
7.905394;1.002;;;;7,902224;;7.902224
7.907963;1.006;;;;7,905394;;7.905394
7.910351;1.006;;;;7,907963;;7.907963
7.913556;1.006;;;;7,910351;;7.910351
7.915627;1.006;;;;7,913556;;7.913556
7.917503;1.001;;;;7,915627;;7.915627
7.91967;1.005;;;;7,917503;;7.917503
7.922042;1;;;;7,91967;;"7.91967;"
7.928837;1.006;;;;7,922042;;7.922042
7.929549;1.001;;;;7,928837;;7.928837
7.929878;1.006;;;;7,929549;;7.929549
7.932462;1;;;;7,929878;;7.929878
7.935403;1.005;;;;7,932462;;7.932462
7.937136;1.004;;;;7,935403;;7.935403
7.939722;1.006;;;;7,937136;;7.937136
7.942369;1.005;;;;7,939722;;7.939722
7.945375;1.003;;;;7,942369;;7.942369
7.947413;1.007;;;;7,945375;;7.945375
7.951005;1.003;;;;7,947413;;7.947413
7.952093;1.006;;;;7,951005;;7.951005
7.955232;1.004;;;;7,952093;;7.952093
7.958081;1.004;;;;7,955232;;7.955232
7.96037;1.002;;;;7,958081;;7.958081
7.963348;1.001;;;;7,96037;;"7.96037;"
7.964954;1.005;;;;7,963348;;7.963348
7.967005;1.006;;;;7,964954;;7.964954
7.969439;1.006;;;;7,967005;;7.967005
7.972404;1.003;;;;7,969439;;7.969439
7.975496;1.004;;;;7,972404;;7.972404
7.977092;1.002;;;;7,975496;;7.975496
7.980154;1.002;;;;7,977092;;7.977092
